Unnamed: 0,Z-score,equipment,type_x,b_type,fridge,washer,tv,ac,wheater,bed,closet,fourthTv,net,gas,sofa,tableAndChairs,balcony,lift,park,gender,publisher,title,kind_name,price,price_unit,section_name,street_name,location,area_y,refresh_time,yesterday_hit,surrounding
11779760,0.0,0.0,獨立套房,透天厝,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,female,屋主,全新套房，近捷運站、和發、輔英，限女性,獨立套房,6500,元/月,大寮區,林厝路,大寮區-林厝路,7.0,6天前,19,"{'type': 'restaurant', 'desc': '距双姐妹素食早餐', 'distance': '10公尺'}"
11779767,0.0,0.0,獨立套房,電梯大樓,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,female,仲介,菁英會館樓中樓套房,獨立套房,5000,元/月,三民區,愛國路,三民區-愛國路,2.5,21天前,17,"{'type': 'bus_station', 'desc': '距莊敬國小', 'distance': '514公尺'}"
11779835,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,可貓/英明公寓套房.環境清幽/師大生最愛,獨立套房,4500,元/月,苓雅區,英明路,苓雅區-英明路260巷22弄14號,6.0,8小時內,40,"{'type': 'bus_station', 'desc': '距三信家商', 'distance': '416公尺'}"
11779839,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,female,屋主,精緻套房近文化中心,獨立套房,5000,元/月,前鎮區,英明一路,前鎮區-英明一路111巷,8.0,6天前,33,"{'type': 'bus_station', 'desc': '距一心一路口(輕軌籬仔內站)', 'distance': '453公尺'}"
11779865,0.0,0.0,3房2廳2衛,公寓,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,none,仲介,建國路正義市場3房公寓2樓,整層住家,15000,元/月,苓雅區,建國一路,苓雅區-建國一路62巷,22.9,昨日,41,"{'type': 'subway_station', 'desc': '距技擊館站', 'distance': '482公尺'}"
11779880,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,R10美麗島六合夜市2房頂樓泳池無敵景觀,整層住家,21500,元/月,前金區,六合二路,前金區-六合二路,20.0,3小時內,19,"{'type': 'subway_station', 'desc': '距美麗島站', 'distance': '441公尺'}"
11779889,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,大立百貨/新崛江全新未住兩房小豪宅,整層住家,21000,元/月,前金區,六合二路,前金區-六合二路,21.0,3小時內,32,"{'type': 'subway_station', 'desc': '距美麗島站', 'distance': '441公尺'}"
11779903,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,屋主,～大降價～入主橋科首選回家渡假美景輕奢宅,整層住家,20000,元/月,橋頭區,新東一街,橋頭區-新東一街,43.0,3小時內,27,"{'type': 'subway_station', 'desc': '距青埔站', 'distance': '731公尺'}"
11779908,0.0,0.0,2房2廳2衛,電梯大樓,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,none,仲介,全新近高火中央公園大立精品新崛江圈頂樓泳,整層住家,32000,元/月,前金區,六合二路,前金區-六合二路106號,20.5,3小時內,14,"{'type': 'subway_station', 'desc': '距美麗島站', 'distance': '299公尺'}"
11779919,0.0,0.0,雅房,透天厝,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,female,屋主,安全又安靜的雅房,雅房,3600,元/月,前鎮區,二聖三巷,前鎮區-二聖三巷,4.6,6天前,12,"{'type': 'subway_station', 'desc': '距獅甲站', 'distance': '1031公尺'}"
11779961,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,none,仲介,文山特區質感三房+平車,整層住家,29000,元/月,三民區,文濱路,三民區-文濱路17巷,44.0,21天前,8,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '538公尺'}"
11780045,0.0,0.0,2房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,仲介,巨蛋商圈◆機能方便三改二房有更衣室◆平車,整層住家,28000,元/月,左營區,至真路,左營區-至真路161號,43.2,21天前,7,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '521公尺'}"
11780051,0.0,0.0,獨立套房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,female,屋主,高醫斜對面套房,獨立套房,3800,元/月,三民區,山東街,三民區-山東街,4.0,5小時內,22,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '950公尺'}"
11780090,0.0,0.0,獨立套房,電梯大樓,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,none,屋主,乾淨套房樓中樓、不出租短期幾個月的,獨立套房,4000,元/月,大寮區,崇聖路,大寮區-崇聖路,4.9,4天前,47,"{'type': 'restaurant', 'desc': '距仁德早餐', 'distance': '120公尺'}"
11780249,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,仲介,德賢路楠梓加工區漂亮分租套房,分租套房,5600,元/月,楠梓區,德賢路,楠梓區-德賢路267巷,6.0,3小時內,37,"{'type': 'subway_station', 'desc': '距楠梓加工區站', 'distance': '868公尺'}"
11780263,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,仲介,��R14巨蛋博愛香榭時尚2房-橘公寓,整層住家,25000,元/月,左營區,博愛二路,左營區-博愛二路,29.0,3小時內,9,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '208公尺'}"
11780288,0.0,0.0,4房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,none,仲介,��三塊厝明日匯舒適3+1房平車橘公寓,整層住家,48000,元/月,三民區,康平街,三民區-康平街,53.1,3小時內,7,"{'type': 'bus_station', 'desc': '距統聯客運中華站', 'distance': '266公尺'}"
11780300,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,none,仲介,��美術館愛河美景3房+平車-橘公寓,整層住家,48000,元/月,鼓山區,龍水二路,鼓山區-龍水二路,90.2,3小時內,7,"{'type': 'bus_station', 'desc': '距臺鐵美術館站(青海路)', 'distance': '389公尺'}"
11780342,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,none,代理人,大樓管理套房,分租套房,7500,元/月,三民區,大昌二路,三民區-大昌二路432巷46號,5.5,2小時內,99,"{'type': 'restaurant', 'desc': '距麵大廚', 'distance': '15公尺'}"
11780390,0.0,0.0,2房1廳2衛,電梯大樓,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,none,屋主,臻芯如邑全新2房2衛1廳+大平車位,整層住家,27000,元/月,三民區,自立一路,三民區-自立一路530號,40.0,4天前,9,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '616公尺'}"
11780412,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��R13漫光蒙梭樹海三房平車-橘公寓,整層住家,70000,元/月,鼓山區,美術館路,鼓山區-美術館路,79.0,3小時內,11,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '1137公尺'}"
11780521,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,none,屋主,優質套房出租,獨立套房,6500,元/月,新興區,復興二路,新興區-復興二路356號,6.5,3小時內,23,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '556公尺'}"
11780528,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,none,仲介,德民商圈@@時尚2房@@生活機能優,整層住家,14000,元/月,楠梓區,盛昌街,楠梓區-盛昌街,24.5,9小時內,41,"{'type': 'restaurant', 'desc': '距千里餃 - 社區媽媽的暖心水餃', 'distance': '27公尺'}"
11780555,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��巨蛋R14世紀經典3房平車🏆權威,整層住家,25000,元/月,左營區,新莊一路,左營區-新莊一路,47.0,2小時內,13,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '482公尺'}"
11780556,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,none,仲介,前鎮瑞隆路便宜套房,分租套房,3980,元/月,前鎮區,憲德戲院巷,前鎮區-憲德戲院巷29號,7.0,昨日,26,"{'type': 'bus_station', 'desc': '距輕軌籬仔內站(凱旋四路)', 'distance': '173公尺'}"
11780590,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,none,代理人,高雄火車站H會館可短租，電洽,分租套房,7500,元/月,三民區,復興一路,三民區-復興一路,8.0,2小時內,16,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '684公尺'}"
11780621,0.0,0.0,3房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,建工商圈稀有大三房高樓景觀露台平車,整層住家,38000,元/月,三民區,民族巷,三民區-民族巷,59.6,6天前,17,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '29公尺'}"
11780624,0.0,0.0,獨立套房,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,屋主,生活機能超方便,獨立套房,7500,元/月,左營區,富民路,左營區-富民路63號,7.0,3小時內,33,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '288公尺'}"
11780644,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,代理人,全新分租套房出租,分租套房,8000,元/月,三民區,自立一路,三民區-自立一路177巷5弄2號,6.0,6天前,25,"{'type': 'bus_station', 'desc': '距臺鐵三塊厝站(自立路)', 'distance': '72公尺'}"
11780652,0.0,0.0,雅房,透天厝,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,male,屋主,學生宿舍/雅房近/餐旅大學,雅房,3500,元/月,小港區,營口路,小港區-營口路57號,4.0,6天前,6,"{'type': 'bus_station', 'desc': '距水利工作站', 'distance': '584公尺'}"
11780671,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,GoodHouse松丰景觀三房平車,整層住家,35000,元/月,左營區,立信路,左營區-立信路,54.7,3天前,11,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '420公尺'}"
11780674,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,歐洲鄉村風套房,獨立套房,6500,元/月,苓雅區,永福街,苓雅區-永福街,7.0,8小時內,23,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '810公尺'}"
11780675,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,female,代理人,✪近凱旋輕軌靜巷✪學區✪套房(誠可議),分租套房,8000,元/月,前鎮區,英明一路,前鎮區-英明一路72巷,5.0,3天前,11,"{'type': 'bus_station', 'desc': '距一心一路口(輕軌籬仔內站)', 'distance': '456公尺'}"
11780680,0.0,0.0,1房2廳1衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,none,代理人,恩典近五甲瑞隆路小透天無法停汽車,整層住家,12000,元/月,前鎮區,崗山中街,前鎮區-崗山中街82巷12號,16.9,16天前,30,"{'type': 'bus_station', 'desc': '距輕軌籬仔內站(凱旋四路)', 'distance': '602公尺'}"
11780739,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��農16現代京城亮麗2+1房平車🏆,整層住家,24000,元/月,鼓山區,明誠三路,鼓山區-明誠三路,43.9,2小時內,26,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '994公尺'}"
11780746,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,none,仲介,��美樹大悦淳白景觀3房空屋平車🏆權威,整層住家,30000,元/月,三民區,十全三路,三民區-十全三路,43.5,2小時內,13,"{'type': 'bus_station', 'desc': '距變電所(中華二路)', 'distance': '89公尺'}"
11780752,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,female,屋主,簡約。寧靜。便利的君毅正勤社區套雅房出租,分租套房,5500,元/月,前鎮區,中華五路,前鎮區-中華五路969巷,9.0,6天前,16,"{'type': 'subway_station', 'desc': '距獅甲站', 'distance': '692公尺'}"
11780754,0.0,0.0,3房2廳2衛,公寓,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,none,仲介,近科工館車站*公寓3樓出租,整層住家,11000,元/月,三民區,臥龍路,三民區-臥龍路100巷,23.8,2小時內,42,"{'type': 'bus_station', 'desc': '距臺鐵科工館站', 'distance': '482公尺'}"
11780778,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,female,屋主,左營大路4樓優雅套房出租(限女性),獨立套房,6300,元/月,左營區,左營大路,左營區-左營大路233號,20.0,6天前,28,"{'type': 'bus_station', 'desc': '距左營南站', 'distance': '742公尺'}"
11780805,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,仲介,全新拎包即可入住精美北歐風2房,整層住家,25000,元/月,前金區,六合二路,前金區-六合二路,20.5,3天前,15,"{'type': 'subway_station', 'desc': '距美麗島站', 'distance': '339公尺'}"
11780810,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,female,代理人,義享天地步行5分鐘巴洛克風套房,獨立套房,8500,元/月,鼓山區,龍德路,鼓山區-龍德路61巷,7.0,6天前,27,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '403公尺'}"
11780851,0.0,0.0,2房1廳2衛,電梯大樓,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,none,仲介,橋頭軟體園區全新2房2衛空屋,整層住家,13500,元/月,橋頭區,經武路,橋頭區-經武路1130巷,24.0,5小時內,19,"{'type': 'restaurant', 'desc': '距源本寿司', 'distance': '154公尺'}"
11780861,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,none,屋主,高雄後火車站，一大房一大廳大陽台,獨立套房,13800,元/月,三民區,松江街,三民區-松江街,13.0,3小時內,18,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '367公尺'}"
11780863,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,天際全新2房家具.家電全,整層住家,23000,元/月,三民區,建興路,三民區-建興路365巷,22.0,5小時內,7,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '523公尺'}"
11780911,0.0,0.0,3房2廳1衛,公寓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,高應大*文藻*高醫*科博館*生活機能佳,整層住家,12000,元/月,三民區,義永路,三民區-義永路13號,24.0,5天前,38,"{'type': 'bus_station', 'desc': '距科工館', 'distance': '457公尺'}"
11781034,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,近中山大學超值單人雅房!,雅房,4000,元/月,鼓山區,鼓山一路,鼓山區-鼓山一路143號,5.0,6天前,8,"{'type': 'subway_station', 'desc': '距鹽埕埔站', 'distance': '757公尺'}"
11781081,0.0,0.0,2房2廳1衛,電梯大樓,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,none,屋主,信義國小美兩房,整層住家,13000,元/月,新興區,渤海街,新興區-渤海街163號,19.0,6天前,39,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '103公尺'}"
11781159,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,female,仲介,文藻商圈/套房4500元/雅房3600元,分租套房,4500,元/月,三民區,鼎泰街,三民區-鼎泰街,6.0,6天前,19,"{'type': 'bus_station', 'desc': '距金獅湖站', 'distance': '632公尺'}"
11781175,0.0,0.0,雅房,透天厝,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,none,仲介,近榮總.文藻.楠梓科高楠社區透天雅房出租,雅房,4800,元/月,仁武區,高楠三街,仁武區-高楠三街,4.0,6天前,11,"{'type': 'bus_station', 'desc': '距霞海東二街口', 'distance': '506公尺'}"
11781194,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,仲介,三多商圈全新套房傢電陽台衛浴開窗網路,獨立套房,9000,元/月,苓雅區,三多三路,苓雅區-三多三路,12.0,3天前,27,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '615公尺'}"
11781212,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��巨蛋Jmodern無印風裝潢2房車位,整層住家,27000,元/月,鼓山區,明華路,鼓山區-明華路,28.5,昨日,22,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '280公尺'}"
11781222,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,none,屋主,六合夜市捷運站旁獨棟電梯優雅小套房,獨立套房,6500,元/月,前金區,新盛二街,前金區-新盛二街103巷6號,6.5,6天前,27,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '211公尺'}"
11781246,0.0,0.0,分租套房,透天厝,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,none,屋主,文藻學區套房出租,分租套房,6000,元/月,三民區,鼎中路,三民區-鼎中路635巷,8.0,3小時內,23,"{'type': 'bus_station', 'desc': '距文藻外語大學(民族一路)', 'distance': '362公尺'}"
11781280,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,仲介,��美麗島雙捷運民生香榭高樓美景兩房,整層住家,24000,元/月,前金區,大同一路,前金區-大同一路,19.7,昨日,7,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '302公尺'}"
11781287,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��巨蛋MRT城揚GIGA精美正3房平車,整層住家,35000,元/月,鼓山區,文信路,鼓山區-文信路,46.6,昨日,11,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '539公尺'}"
11781294,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��漢神百貨旁柏林愛樂悠然新穎3房平車,整層住家,25000,元/月,苓雅區,光明街,苓雅區-光明街,40.7,2小時內,39,"{'type': 'bus_station', 'desc': '距海邊新田路口', 'distance': '302公尺'}"
11781301,0.0,0.0,4房3廳4衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��愛河凱悅精裝4大房3主臥雙車位🏆,整層住家,100000,元/月,前金區,民生二路,前金區-民生二路,119.7,昨日,6,"{'type': 'bus_station', 'desc': '距愛之船國賓站', 'distance': '114公尺'}"
11781309,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,none,仲介,美術館景觀三房平車,整層住家,21000,元/月,鼓山區,美術東六街,鼓山區-美術東六街,23.0,21天前,12,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '1155公尺'}"
11781326,0.0,0.0,4房2廳2衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,none,屋主,敦王臻品3+1房平車出租,整層住家,25000,元/月,鳳山區,文衡路,鳳山區-文衡路578號,51.0,6天前,9,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '231公尺'}"
11781373,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,none,屋主,"星級套房-清新舒適,超大視野空間安全高雅",獨立套房,7500,元/月,小港區,漢民路,小港區-漢民路,12.0,18小時內,23,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '303公尺'}"
11781378,0.0,0.0,3房1廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,��溫馨簡約欣灣時代2+1房平車🏆權威,整層住家,29000,元/月,前鎮區,復興三路,前鎮區-復興三路,49.5,昨日,13,"{'type': 'subway_station', 'desc': '距獅甲站', 'distance': '421公尺'}"
11781396,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,仲介,��凹仔底享京城智慧收納2房🏆權威,整層住家,28000,元/月,左營區,富民路,左營區-富民路,21.7,昨日,8,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '190公尺'}"
11781405,0.0,0.0,3房2廳2衛,電梯大樓,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,none,仲介,��O9小森峻公園景觀三房平車空屋🏆,整層住家,30800,元/月,苓雅區,福安路,苓雅區-福安路,40.6,昨日,8,"{'type': 'subway_station', 'desc': '距五塊厝站', 'distance': '287公尺'}"
11781416,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,屋主,"清爽套房-全新舒適,超大空間明亮安全高雅",獨立套房,6500,元/月,小港區,漢民路,小港區-漢民路,11.0,18小時內,13,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '303公尺'}"
11781425,0.0,0.0,獨立套房,住宅大樓,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,none,屋主,"溫馨超值套房:清幽,新穎,安全,高雅",獨立套房,5200,元/月,小港區,漢民路,小港區-漢民路,7.0,18小時內,21,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '303公尺'}"
11781519,0.0,0.0,3房2廳2衛,電梯大樓,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,none,仲介,【出租】高雄大學『大學17』三房車位,整層住家,20000,元/月,楠梓區,大學十七街,楠梓區-大學十七街,38.2,8小時內,24,"{'type': 'bus_station', 'desc': '距大學17街大學26街口', 'distance': '314公尺'}"
11781565,0.0,0.0,獨立套房,電梯大樓,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,none,仲介,陸軍官校超優套房,獨立套房,9000,元/月,鳳山區,鳳東路,鳳山區-鳳東路535號,6.8,6天前,56,"{'type': 'subway_station', 'desc': '距捷運鳳山國中站', 'distance': '602公尺'}"
11781679,0.0,0.0,2房1廳1衛,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,屋主,✪近凱旋輕軌✪學區✪雙套房(誠可議),整層住家,8500,元/月,前鎮區,英明一路,前鎮區-英明一路72巷,8.0,3天前,61,"{'type': 'bus_station', 'desc': '距一心一路口(輕軌籬仔內站)', 'distance': '456公尺'}"
